2022-05-02T00:39:01.728328,0.00,14.30,658.60,79.99,0.00,34.52,10.14,1.05
2022-05-02T00:40:01.317560,0.00,14.44,658.60,79.99,0.00,34.55,10.17,1.05
2022-05-02T00:41:01.922440,0.00,14.38,658.60,79.99,0.00,34.58,10.21,1.05
2022-05-02T00:42:01.517542,0.00,14.48,658.60,79.99,0.00,34.49,10.16,1.05
2022-05-02T00:43:02.122826,0.00,14.48,658.60,79.99,0.00,34.53,8.91,0.89
2022-05-02T00:44:01.694089,0.00,12.57,658.60,79.99,0.00,33.76,8.32,0.85
2022-05-02T00:45:01.302865,0.00,13.99,658.60,79.99,0.00,34.11,10.12,0.99
2022-05-02T00:46:01.888179,0.00,14.26,658.60,79.99,0.00,34.05,10.55,1.01
2022-05-02T00:47:01.480722,0.00,14.21,658.60,79.99,0.00,34.03,10.71,1.02
2022-05-02T00:48:02.060958,0.00,14.48,658.60,79.99,0.00,34.12,10.77,1.03
2022-05-02T00:49:01.644671,0.00,14.44,658.60,79.99,0.00,34.12,10.74,1.01
2022-05-02T00:50:01.220765,0.00,14.48,658.60,79.99,0.00,34.10,10.65,1.03
2022-05-02T00:51:01.819098,0.00,14.48,658.60,79.99,0.00,34.13,10.67,1.03
2022-05-02T00:52:01.412593,0.00,14.44,658.60,79.99,0.00,34.11,10.66,1.04
2022-05-02T00:53:01.993130,0.00,14.48,658.60,79.99,0.00,34.19,10.68,1.04
2022-05-02T00:54:01.581550,0.00,14.48,658.60,79.99,0.00,34.16,10.63,1.03
2022-05-02T00:55:02.184940,0.00,14.26,658.60,79.99,0.00,34.18,10.60,1.04
2022-05-02T00:56:01.773937,0.00,14.26,658.60,79.99,0.00,34.11,10.55,1.04
2022-05-02T00:57:01.366431,0.00,14.48,658.60,79.99,0.00,34.11,10.52,1.04
2022-05-02T00:58:01.971989,0.00,14.48,658.60,79.99,0.00,34.14,10.54,1.04
2022-05-02T00:59:01.563262,0.00,14.48,658.60,79.99,0.00,34.12,10.54,1.04
2022-05-02T01:00:02.156406,0.00,14.48,658.60,79.99,0.00,34.11,10.45,1.03
2022-05-02T01:01:01.761243,0.00,14.48,658.60,79.99,0.00,34.07,10.46,1.04
2022-05-02T01:02:01.362142,0.00,14.48,658.60,79.99,0.00,34.04,10.44,1.04
2022-05-02T01:03:01.951835,0.00,14.48,658.60,79.99,0.00,34.07,10.45,1.04
2022-05-02T01:04:01.560132,0.00,14.09,658.60,79.99,0.00,34.03,10.38,1.03
2022-05-02T01:05:02.143976,0.00,14.48,658.60,79.99,0.00,33.97,10.33,1.03
2022-05-02T01:06:01.741942,0.00,14.62,658.60,79.99,0.00,33.94,10.26,1.02
2022-05-02T01:07:01.328130,0.00,14.48,658.60,79.99,0.00,33.94,10.33,1.03
2022-05-02T01:08:01.917042,0.00,14.53,658.60,79.99,0.00,33.91,10.32,1.03
2022-05-02T01:09:01.523960,0.00,14.26,658.60,79.99,0.00,33.89,10.28,1.02
2022-05-02T01:10:02.116546,0.00,14.44,658.60,79.99,0.00,33.87,10.22,1.02
2022-05-02T01:11:01.707224,0.00,14.48,658.60,79.99,0.00,33.85,10.29,1.02
2022-05-02T01:12:01.312582,0.00,14.30,658.60,79.99,0.00,33.84,10.33,1.02
2022-05-02T01:13:01.901317,0.00,14.48,658.60,79.99,0.00,33.79,10.27,1.02
