2022-05-10T00:00:02.010182,0.00,11.81,658.60,79.99,0.00,95.24,19.04,0.92
2022-05-10T00:01:01.592936,0.00,11.86,658.60,79.99,0.00,95.30,18.99,0.92
2022-05-10T00:02:02.182884,0.00,11.59,658.60,79.99,0.00,95.70,19.29,0.92
2022-05-10T00:03:01.790234,2.00,11.86,658.60,79.99,0.00,95.58,19.33,0.92
2022-05-10T00:04:01.381752,0.00,11.65,658.60,79.99,0.00,95.84,19.47,0.92
2022-05-10T00:05:01.978587,0.00,11.65,658.60,79.99,0.00,95.70,19.75,0.92
2022-05-10T00:06:01.583265,0.00,11.86,658.60,79.99,0.00,96.03,19.86,0.93
2022-05-10T00:07:02.171976,0.00,11.86,658.60,79.99,0.00,96.24,19.99,0.93
2022-05-10T00:08:01.762822,0.00,11.98,658.60,79.99,0.00,96.26,20.05,0.93
2022-05-10T00:09:01.351311,0.00,11.69,658.60,79.99,0.00,96.33,20.06,0.93
2022-05-10T00:10:01.941527,0.00,11.65,658.60,79.99,0.00,96.45,20.10,0.93
2022-05-10T00:11:01.522348,0.00,11.86,658.60,79.99,0.00,96.55,20.08,0.93
2022-05-10T00:12:02.111893,0.00,11.98,658.60,79.99,0.00,96.52,20.23,0.93
2022-05-10T00:13:01.718993,0.00,11.59,658.60,79.99,0.00,96.40,20.00,0.93
2022-05-10T00:14:01.305729,0.00,11.90,658.60,79.99,0.00,96.59,19.87,0.93
2022-05-10T00:15:01.896910,0.00,11.69,658.60,79.99,0.00,96.40,19.98,0.93
2022-05-10T00:16:01.477411,0.00,11.90,658.60,79.99,0.00,96.22,19.69,0.92
2022-05-10T00:17:02.072174,0.00,12.04,658.60,79.99,0.00,96.08,19.64,0.92
2022-05-10T00:18:01.652105,0.00,11.86,658.60,79.99,0.00,95.86,19.55,0.92
2022-05-10T00:19:01.242490,0.00,11.65,658.60,79.99,0.00,95.72,19.50,0.91
2022-05-10T00:20:01.823658,0.00,11.65,658.60,79.99,0.00,95.54,19.20,0.92
2022-05-10T00:21:01.411095,0.00,11.65,658.60,79.99,0.00,95.14,19.08,0.92
2022-05-10T00:22:01.992022,0.00,11.65,658.60,79.99,0.00,95.12,18.70,0.91
2022-05-10T00:23:01.583026,0.00,12.08,658.60,79.99,0.00,94.75,18.71,0.91
2022-05-10T00:24:02.186266,0.00,11.98,658.60,79.99,0.00,94.47,18.77,0.91
2022-05-10T00:25:01.775324,0.00,11.59,658.60,79.99,0.00,94.20,17.79,0.90
2022-05-10T00:26:01.377280,0.00,11.90,658.60,79.99,0.00,93.86,18.09,0.91
2022-05-10T00:27:01.984826,0.00,11.65,658.60,79.99,0.00,93.51,18.17,0.91
2022-05-10T00:28:01.571262,0.00,11.69,658.60,79.99,0.00,93.40,18.06,0.91
2022-05-10T00:29:02.168778,0.00,12.04,658.60,79.99,0.00,93.20,18.04,0.90
2022-05-10T00:30:01.773141,0.00,11.86,658.60,79.99,0.00,93.18,17.92,0.90
2022-05-10T00:31:01.361014,0.00,11.90,658.60,79.99,0.00,92.97,17.98,0.90
2022-05-10T00:32:01.955703,0.00,11.86,658.60,79.99,0.00,92.88,18.01,0.90
2022-05-10T00:33:01.540265,0.00,11.59,658.60,79.99,0.00,92.59,17.91,0.90
2022-05-10T00:34:02.131871,1.00,11.81,658.60,79.99,0.00,92.72,18.01,0.89
2022-05-10T00:35:01.734192,0.00,11.86,658.60,79.99,0.00,92.52,17.78,0.90
2022-05-10T00:36:01.326947,0.00,11.59,658.60,79.99,0.00,92.32,17.97,0.90
2022-05-10T00:37:01.917070,0.00,11.86,658.60,79.99,0.00,92.26,18.18,0.90
2022-05-10T00:38:01.498836,0.00,12.08,658.60,79.99,0.00,91.15,17.95,0.90
2022-05-10T00:39:02.087120,0.00,11.59,658.60,79.99,0.00,91.92,18.17,0.90
2022-05-10T00:40:01.694123,0.00,11.65,658.60,79.99,0.00,91.61,18.00,0.90
2022-05-10T00:41:01.284812,0.00,11.81,658.60,79.99,0.00,91.50,17.96,0.90
2022-05-10T00:42:01.877686,0.00,11.86,658.60,79.99,0.00,91.32,18.12,0.90
2022-05-10T00:43:01.486320,0.00,11.86,658.60,79.99,0.00,91.28,17.96,0.90
2022-05-10T00:44:02.077403,0.00,12.08,658.60,79.99,0.00,91.06,17.84,0.89
2022-05-10T00:45:01.671716,0.00,12.04,658.60,79.99,0.00,90.86,17.73,0.89
2022-05-10T00:46:01.271752,0.00,12.04,658.60,79.99,0.00,90.75,17.73,0.89
2022-05-10T00:47:01.857524,0.00,11.81,658.60,79.99,0.00,90.54,17.74,0.89
2022-05-10T00:48:01.459011,0.00,11.81,658.60,79.99,0.00,90.41,17.62,0.89
2022-05-10T00:49:02.046189,0.00,11.65,658.60,79.99,0.00,90.49,17.69,0.89
2022-05-10T00:50:01.633876,0.00,11.90,658.60,79.99,0.00,90.23,17.74,0.89
2022-05-10T00:51:01.241275,0.00,11.90,658.60,79.99,0.00,90.12,17.74,0.89
2022-05-10T00:52:01.836771,0.00,11.90,658.60,79.99,0.00,89.48,17.69,0.89
2022-05-10T00:53:01.428461,0.00,11.90,658.60,79.99,0.00,89.91,17.71,0.89
2022-05-10T00:54:02.032332,0.00,11.69,658.60,79.99,0.00,89.71,17.73,0.89
2022-05-10T00:55:01.617732,0.00,11.65,658.60,79.99,0.00,89.65,17.65,0.89
2022-05-10T00:56:01.216333,0.00,11.90,658.60,79.99,0.00,89.56,17.78,0.89
2022-05-10T00:57:01.804319,0.00,12.04,658.60,79.99,0.00,89.71,18.04,0.89
2022-05-10T00:58:01.399530,0.00,12.04,658.60,79.99,0.00,89.80,18.07,0.88
2022-05-10T00:59:01.996288,0.00,11.86,658.60,79.99,0.00,89.71,18.09,0.90
2022-05-10T01:00:01.590166,0.00,11.90,658.60,79.99,0.00,89.82,18.33,0.90
2022-05-10T01:01:02.191173,0.00,11.90,658.60,79.99,0.00,89.86,18.31,0.89
2022-05-10T01:02:01.792373,1.00,11.86,658.60,79.99,0.00,89.82,18.19,0.90
2022-05-10T01:03:01.386607,0.00,11.86,658.60,79.99,0.00,89.84,18.58,0.90
2022-05-10T01:04:01.985952,0.00,11.65,658.60,79.99,0.00,89.95,18.84,0.90
2022-05-10T01:05:01.582455,0.00,11.81,658.60,79.99,0.00,89.84,18.73,0.90
2022-05-10T01:06:02.168384,3.00,12.04,658.60,79.99,0.00,89.67,17.59,0.88
2022-05-10T01:07:01.767612,0.00,12.08,658.60,79.99,0.00,89.65,18.23,0.90
2022-05-10T01:08:01.352401,0.00,11.69,658.60,79.99,0.00,89.54,18.49,0.90
2022-05-10T01:09:01.941777,0.00,11.90,658.60,79.99,0.00,89.43,18.58,0.90
2022-05-10T01:10:01.524896,0.00,12.08,658.60,79.99,0.00,89.35,18.24,0.90
2022-05-10T01:11:02.120364,0.00,11.90,658.60,79.99,0.00,89.28,18.57,0.90
2022-05-10T01:12:01.716909,0.00,12.08,658.60,79.99,0.00,89.09,18.51,0.90
2022-05-10T01:13:01.302376,0.00,11.90,658.60,79.99,0.00,88.83,18.37,0.89
2022-05-10T01:14:01.898347,0.00,12.04,658.60,79.99,0.00,88.81,18.44,0.89
2022-05-10T01:15:01.481254,0.00,11.65,658.60,79.99,0.00,88.56,18.24,0.89
2022-05-10T01:16:02.072085,0.00,12.04,658.60,79.99,0.00,88.49,18.26,0.89
2022-05-10T01:17:01.658978,0.00,11.86,658.60,79.99,0.00,88.43,18.05,0.89
2022-05-10T01:18:01.253874,0.00,11.81,658.60,79.99,0.00,88.28,17.97,0.88
2022-05-10T01:19:01.849005,0.00,11.86,658.60,79.99,0.00,88.07,17.96,0.89
2022-05-10T01:20:01.431736,0.00,12.08,658.60,79.99,0.00,88.07,17.79,0.89
2022-05-10T01:21:02.030572,0.00,12.08,658.60,79.99,0.00,87.80,17.97,0.89
2022-05-10T01:22:01.611615,0.00,11.90,658.60,79.99,0.00,87.86,17.90,0.89
2022-05-10T01:23:02.208703,0.00,11.90,658.60,79.99,0.00,87.51,17.86,0.88
2022-05-10T01:24:01.810668,0.00,12.04,658.60,79.99,0.00,87.26,17.63,0.88
2022-05-10T01:25:01.402501,0.00,12.04,658.60,79.99,0.00,87.21,17.63,0.88
2022-05-10T01:26:02.002594,0.00,12.04,658.60,79.99,0.00,86.92,17.73,0.88
2022-05-10T01:27:01.601980,0.00,12.04,658.60,79.99,0.00,86.88,17.70,0.88
2022-05-10T01:28:02.186133,0.00,11.86,658.60,79.99,0.00,86.78,17.56,0.88
2022-05-10T01:29:01.785508,0.00,11.69,658.60,79.99,0.00,86.72,17.54,0.88
2022-05-10T01:30:01.368153,0.00,12.08,658.60,79.99,0.00,86.53,17.63,0.88
2022-05-10T01:31:01.959381,0.00,11.90,658.60,79.99,0.00,86.20,17.74,0.88
2022-05-10T01:32:01.537947,0.00,11.86,658.60,79.99,0.00,86.37,17.61,0.88
2022-05-10T01:33:02.125526,0.00,11.90,658.60,79.99,0.00,85.81,17.71,0.88
2022-05-10T01:34:01.730484,0.00,11.90,658.60,79.99,0.00,86.16,17.71,0.88
